img_id,ref_id,score
a1987-IMG_0017_P0.png,a1987-IMG_0017.png,4.89
a1987-IMG_0017_P1.png,a1987-IMG_0017.png,5.35
a1987-IMG_0017_P2.png,a1987-IMG_0017.png,5.44
a1987-IMG_0017_P3.png,a1987-IMG_0017.png,4.69
a1987-IMG_0017_P4.png,a1987-IMG_0017.png,2.86
a1988-kme_235_N1.png,a1988-kme_235.png,7.02
a1988-kme_235_N2.png,a1988-kme_235.png,6.04
a1988-kme_235_N3.png,a1988-kme_235.png,4.13
a1988-kme_235_N4.png,a1988-kme_235.png,2.53
a1988-kme_235_P0.png,a1988-kme_235.png,7.1
a1988-kme_235_P1.png,a1988-kme_235.png,6.82
a1988-kme_235_P2.png,a1988-kme_235.png,5.58
a1988-kme_235_P3.png,a1988-kme_235.png,3.65
a1988-kme_235_P4.png,a1988-kme_235.png,2.17
a1989-MB_070908_016_N1.png,a1989-MB_070908_016.png,7.24
a1989-MB_070908_016_N2.png,a1989-MB_070908_016.png,6.63
a1989-MB_070908_016_N3.png,a1989-MB_070908_016.png,5.54
a1989-MB_070908_016_N4.png,a1989-MB_070908_016.png,3.96
a1989-MB_070908_016_P0.png,a1989-MB_070908_016.png,7.31
a1989-MB_070908_016_P1.png,a1989-MB_070908_016.png,6.83
a1989-MB_070908_016_P2.png,a1989-MB_070908_016.png,5.55
a1989-MB_070908_016_P3.png,a1989-MB_070908_016.png,2.38
a1989-MB_070908_016_P4.png,a1989-MB_070908_016.png,1.46
a1990-IMG_3424_N1.png,a1990-IMG_3424.png,6.35
a1990-IMG_3424_N2.png,a1990-IMG_3424.png,5.3
a1990-IMG_3424_N3.png,a1990-IMG_3424.png,3.73
a1990-IMG_3424_N4.png,a1990-IMG_3424.png,2.69
a1990-IMG_3424_P0.png,a1990-IMG_3424.png,6.87
a1990-IMG_3424_P1.png,a1990-IMG_3424.png,7.08
a1990-IMG_3424_P2.png,a1990-IMG_3424.png,6.98
a1990-IMG_3424_P3.png,a1990-IMG_3424.png,6.2
a1990-IMG_3424_P4.png,a1990-IMG_3424.png,4.34
a1991-IMG_4624_N1.png,a1991-IMG_4624.png,5
a1991-IMG_4624_N2.png,a1991-IMG_4624.png,3.74
a1991-IMG_4624_N3.png,a1991-IMG_4624.png,2.62
a1991-IMG_4624_N4.png,a1991-IMG_4624.png,1.49
a1991-IMG_4624_P0.png,a1991-IMG_4624.png,6.23
a1991-IMG_4624_P1.png,a1991-IMG_4624.png,6.6
a1991-IMG_4624_P2.png,a1991-IMG_4624.png,6.12
a1991-IMG_4624_P3.png,a1991-IMG_4624.png,4.86
a1991-IMG_4624_P4.png,a1991-IMG_4624.png,3.68
a1992-jmac_DSC1521_N1.png,a1992-jmac_DSC1521.png,6.1
a1992-jmac_DSC1521_N2.png,a1992-jmac_DSC1521.png,4.21
a1992-jmac_DSC1521_N3.png,a1992-jmac_DSC1521.png,2.26
a1992-jmac_DSC1521_N4.png,a1992-jmac_DSC1521.png,1.41
a1992-jmac_DSC1521_P0.png,a1992-jmac_DSC1521.png,7.47
a1992-jmac_DSC1521_P1.png,a1992-jmac_DSC1521.png,7.51
a1992-jmac_DSC1521_P2.png,a1992-jmac_DSC1521.png,6.28
a1992-jmac_DSC1521_P3.png,a1992-jmac_DSC1521.png,3.79
a1992-jmac_DSC1521_P4.png,a1992-jmac_DSC1521.png,2.11
a1993-_DSC0001-2_N1.png,a1993-_DSC0001-2.png,5.41
a1993-_DSC0001-2_N2.png,a1993-_DSC0001-2.png,3.4
a1993-_DSC0001-2_N3.png,a1993-_DSC0001-2.png,1.9
a1993-_DSC0001-2_N4.png,a1993-_DSC0001-2.png,1.31
a1993-_DSC0001-2_P0.png,a1993-_DSC0001-2.png,6.79
a1993-_DSC0001-2_P1.png,a1993-_DSC0001-2.png,7.52
a1993-_DSC0001-2_P2.png,a1993-_DSC0001-2.png,7.29
a1993-_DSC0001-2_P3.png,a1993-_DSC0001-2.png,6.12
a1993-_DSC0001-2_P4.png,a1993-_DSC0001-2.png,3.97
a1994-20080708_at_13h44m41__MG_4350_N1.png,a1994-20080708_at_13h44m41__MG_4350.png,6.62
a1994-20080708_at_13h44m41__MG_4350_N2.png,a1994-20080708_at_13h44m41__MG_4350.png,5.13
a1994-20080708_at_13h44m41__MG_4350_N3.png,a1994-20080708_at_13h44m41__MG_4350.png,3.34
a1994-20080708_at_13h44m41__MG_4350_N4.png,a1994-20080708_at_13h44m41__MG_4350.png,2.06
a1994-20080708_at_13h44m41__MG_4350_P0.png,a1994-20080708_at_13h44m41__MG_4350.png,7.2
a1994-20080708_at_13h44m41__MG_4350_P1.png,a1994-20080708_at_13h44m41__MG_4350.png,6.55
a1994-20080708_at_13h44m41__MG_4350_P2.png,a1994-20080708_at_13h44m41__MG_4350.png,4.84
a1994-20080708_at_13h44m41__MG_4350_P3.png,a1994-20080708_at_13h44m41__MG_4350.png,3.03
a1994-20080708_at_13h44m41__MG_4350_P4.png,a1994-20080708_at_13h44m41__MG_4350.png,2.04
a1995-jn_2007_12_15__BU_CRUISE_275_N1.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,3.27
a1995-jn_2007_12_15__BU_CRUISE_275_N2.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,2.43
a1995-jn_2007_12_15__BU_CRUISE_275_N3.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,1.65
a1995-jn_2007_12_15__BU_CRUISE_275_N4.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,1.29
a1995-jn_2007_12_15__BU_CRUISE_275_P0.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,4.2
a1995-jn_2007_12_15__BU_CRUISE_275_P1.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,5.31
a1995-jn_2007_12_15__BU_CRUISE_275_P2.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,6.11
a1995-jn_2007_12_15__BU_CRUISE_275_P3.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,6.38
a1995-jn_2007_12_15__BU_CRUISE_275_P4.png,a1995-jn_2007_12_15__BU_CRUISE_275.png,6.06
a1996-07-10-06-at-15h02m12s-_MG_3767_N1.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,5.43
a1996-07-10-06-at-15h02m12s-_MG_3767_N2.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,4.08
a1996-07-10-06-at-15h02m12s-_MG_3767_N3.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,2.7
a1996-07-10-06-at-15h02m12s-_MG_3767_N4.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,1.75
a1996-07-10-06-at-15h02m12s-_MG_3767_P0.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,6.05
a1996-07-10-06-at-15h02m12s-_MG_3767_P1.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,6.07
a1996-07-10-06-at-15h02m12s-_MG_3767_P2.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,5.6
a1996-07-10-06-at-15h02m12s-_MG_3767_P3.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,3.24
a1996-07-10-06-at-15h02m12s-_MG_3767_P4.png,a1996-07-10-06-at-15h02m12s-_MG_3767.png,1.34
a1997-DSC_0005-1_N1.png,a1997-DSC_0005-1.png,5.12
a1997-DSC_0005-1_N2.png,a1997-DSC_0005-1.png,3.36
a1997-DSC_0005-1_N3.png,a1997-DSC_0005-1.png,2.17
a1997-DSC_0005-1_N4.png,a1997-DSC_0005-1.png,1.32
a1997-DSC_0005-1_P0.png,a1997-DSC_0005-1.png,6.09
a1997-DSC_0005-1_P1.png,a1997-DSC_0005-1.png,6.21
a1997-DSC_0005-1_P2.png,a1997-DSC_0005-1.png,5.3
a1997-DSC_0005-1_P3.png,a1997-DSC_0005-1.png,3.38
a1997-DSC_0005-1_P4.png,a1997-DSC_0005-1.png,2.04
a1998-20080426_112951__MG_9254_N1.png,a1998-20080426_112951__MG_9254.png,5.9
a1998-20080426_112951__MG_9254_N2.png,a1998-20080426_112951__MG_9254.png,4.51
a1998-20080426_112951__MG_9254_N3.png,a1998-20080426_112951__MG_9254.png,3.1
a1998-20080426_112951__MG_9254_N4.png,a1998-20080426_112951__MG_9254.png,2.33
a1998-20080426_112951__MG_9254_P0.png,a1998-20080426_112951__MG_9254.png,6.37
a1998-20080426_112951__MG_9254_P1.png,a1998-20080426_112951__MG_9254.png,5.99
a1998-20080426_112951__MG_9254_P2.png,a1998-20080426_112951__MG_9254.png,4.33
a1998-20080426_112951__MG_9254_P3.png,a1998-20080426_112951__MG_9254.png,2.69
a1998-20080426_112951__MG_9254_P4.png,a1998-20080426_112951__MG_9254.png,1.64
a1999-jmac_DSC3078_N1.png,a1999-jmac_DSC3078.png,7.45
a1999-jmac_DSC3078_N2.png,a1999-jmac_DSC3078.png,7.21
a1999-jmac_DSC3078_N3.png,a1999-jmac_DSC3078.png,6.51
a1999-jmac_DSC3078_N4.png,a1999-jmac_DSC3078.png,4.74
a1999-jmac_DSC3078_P0.png,a1999-jmac_DSC3078.png,7.6
a1999-jmac_DSC3078_P1.png,a1999-jmac_DSC3078.png,6.98
a1999-jmac_DSC3078_P2.png,a1999-jmac_DSC3078.png,4.74
a1999-jmac_DSC3078_P3.png,a1999-jmac_DSC3078.png,2.66
a1999-jmac_DSC3078_P4.png,a1999-jmac_DSC3078.png,2.18
a2000-kme_458_N1.png,a2000-kme_458.png,4.5
a2000-kme_458_N2.png,a2000-kme_458.png,2.79
a2000-kme_458_N3.png,a2000-kme_458.png,1.65
a2000-kme_458_N4.png,a2000-kme_458.png,1.15
a2000-kme_458_P0.png,a2000-kme_458.png,5.58
a2000-kme_458_P1.png,a2000-kme_458.png,6.28
a2000-kme_458_P2.png,a2000-kme_458.png,6.42
a2000-kme_458_P3.png,a2000-kme_458.png,6.04
a2000-kme_458_P4.png,a2000-kme_458.png,4.98
a2001-kme_272_N1.png,a2001-kme_272.png,5.39
a2001-kme_272_N2.png,a2001-kme_272.png,4.01
a2001-kme_272_N3.png,a2001-kme_272.png,2.88
a2001-kme_272_N4.png,a2001-kme_272.png,1.8
a2001-kme_272_P0.png,a2001-kme_272.png,6.35
a2001-kme_272_P1.png,a2001-kme_272.png,6.39
a2001-kme_272_P2.png,a2001-kme_272.png,5.19
a2001-kme_272_P3.png,a2001-kme_272.png,3.56
a2001-kme_272_P4.png,a2001-kme_272.png,2.07
a2002-_MG_0225_N1.png,a2002-_MG_0225.png,3.45
a2002-_MG_0225_N2.png,a2002-_MG_0225.png,2.53
a2002-_MG_0225_N3.png,a2002-_MG_0225.png,1.81
a2002-_MG_0225_N4.png,a2002-_MG_0225.png,1.41
a2002-_MG_0225_P0.png,a2002-_MG_0225.png,4.68
a2002-_MG_0225_P1.png,a2002-_MG_0225.png,5.5
a2002-_MG_0225_P2.png,a2002-_MG_0225.png,5.63
a2002-_MG_0225_P3.png,a2002-_MG_0225.png,5.05
a2002-_MG_0225_P4.png,a2002-_MG_0225.png,4.31
a2003-DSC_0104_N1.png,a2003-DSC_0104.png,4.89
a2003-DSC_0104_N2.png,a2003-DSC_0104.png,3.36
a2003-DSC_0104_N3.png,a2003-DSC_0104.png,2.24
a2003-DSC_0104_N4.png,a2003-DSC_0104.png,1.57
a2003-DSC_0104_P0.png,a2003-DSC_0104.png,6.32
a2003-DSC_0104_P1.png,a2003-DSC_0104.png,7.3
a2003-DSC_0104_P2.png,a2003-DSC_0104.png,7.19
a2003-DSC_0104_P3.png,a2003-DSC_0104.png,6.02
a2003-DSC_0104_P4.png,a2003-DSC_0104.png,3.51
a2004-_DGW6393_N1.png,a2004-_DGW6393.png,6.38
a2004-_DGW6393_N2.png,a2004-_DGW6393.png,5.64
a2004-_DGW6393_N3.png,a2004-_DGW6393.png,4.54
a2004-_DGW6393_N4.png,a2004-_DGW6393.png,3.26
a2004-_DGW6393_P0.png,a2004-_DGW6393.png,6.23
a2004-_DGW6393_P1.png,a2004-_DGW6393.png,5.58
a2004-_DGW6393_P2.png,a2004-_DGW6393.png,4.65
a2004-_DGW6393_P3.png,a2004-_DGW6393.png,3.39
a2004-_DGW6393_P4.png,a2004-_DGW6393.png,2.2
a2005-07-11-20-at-17h05m05s-_MG_5779_N1.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,4.31
a2005-07-11-20-at-17h05m05s-_MG_5779_N2.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,3.22
a2005-07-11-20-at-17h05m05s-_MG_5779_N3.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,2.14
a2005-07-11-20-at-17h05m05s-_MG_5779_N4.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,1.38
a2005-07-11-20-at-17h05m05s-_MG_5779_P0.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,5.25
a2005-07-11-20-at-17h05m05s-_MG_5779_P1.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,6.07
a2005-07-11-20-at-17h05m05s-_MG_5779_P2.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,6.53
a2005-07-11-20-at-17h05m05s-_MG_5779_P3.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,6.42
a2005-07-11-20-at-17h05m05s-_MG_5779_P4.png,a2005-07-11-20-at-17h05m05s-_MG_5779.png,5.08
a2006-07-06-02-at-06h00m56-s_MG_1324_N1.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,5.22
a2006-07-06-02-at-06h00m56-s_MG_1324_N2.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,4.07
a2006-07-06-02-at-06h00m56-s_MG_1324_N3.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,2.78
a2006-07-06-02-at-06h00m56-s_MG_1324_N4.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,1.95
a2006-07-06-02-at-06h00m56-s_MG_1324_P0.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,5.68
a2006-07-06-02-at-06h00m56-s_MG_1324_P1.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,5.16
a2006-07-06-02-at-06h00m56-s_MG_1324_P2.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,3.49
a2006-07-06-02-at-06h00m56-s_MG_1324_P3.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,1.89
a2006-07-06-02-at-06h00m56-s_MG_1324_P4.png,a2006-07-06-02-at-06h00m56-s_MG_1324.png,1.38
a2007-kme_055_N1.png,a2007-kme_055.png,6.4
a2007-kme_055_N2.png,a2007-kme_055.png,5.2
a2007-kme_055_N3.png,a2007-kme_055.png,3.28
a2007-kme_055_N4.png,a2007-kme_055.png,1.85
a2007-kme_055_P0.png,a2007-kme_055.png,6.84
a2007-kme_055_P1.png,a2007-kme_055.png,6.63
a2007-kme_055_P2.png,a2007-kme_055.png,5.41
a2007-kme_055_P3.png,a2007-kme_055.png,3.76
a2007-kme_055_P4.png,a2007-kme_055.png,2.83
a2008-MB_040516_072_N1.png,a2008-MB_040516_072.png,6.48
a2008-MB_040516_072_N2.png,a2008-MB_040516_072.png,5.57
a2008-MB_040516_072_N3.png,a2008-MB_040516_072.png,3.97
a2008-MB_040516_072_N4.png,a2008-MB_040516_072.png,2.66
a2008-MB_040516_072_P0.png,a2008-MB_040516_072.png,7.13
a2008-MB_040516_072_P1.png,a2008-MB_040516_072.png,6.95
a2008-MB_040516_072_P2.png,a2008-MB_040516_072.png,6.15
a2008-MB_040516_072_P3.png,a2008-MB_040516_072.png,4.5
a2008-MB_040516_072_P4.png,a2008-MB_040516_072.png,2.86
a2009-jn_20080129_Las_Vegas_0123_N1.png,a2009-jn_20080129_Las_Vegas_0123.png,5.67
a2009-jn_20080129_Las_Vegas_0123_N2.png,a2009-jn_20080129_Las_Vegas_0123.png,4.62
a2009-jn_20080129_Las_Vegas_0123_N3.png,a2009-jn_20080129_Las_Vegas_0123.png,3.51
a2009-jn_20080129_Las_Vegas_0123_N4.png,a2009-jn_20080129_Las_Vegas_0123.png,2.59
a2009-jn_20080129_Las_Vegas_0123_P0.png,a2009-jn_20080129_Las_Vegas_0123.png,6.28
a2009-jn_20080129_Las_Vegas_0123_P1.png,a2009-jn_20080129_Las_Vegas_0123.png,6.33
a2009-jn_20080129_Las_Vegas_0123_P2.png,a2009-jn_20080129_Las_Vegas_0123.png,5.97
a2009-jn_20080129_Las_Vegas_0123_P3.png,a2009-jn_20080129_Las_Vegas_0123.png,4.47
a2009-jn_20080129_Las_Vegas_0123_P4.png,a2009-jn_20080129_Las_Vegas_0123.png,2.93
a2010-kme_487_N1.png,a2010-kme_487.png,4.83
a2010-kme_487_N2.png,a2010-kme_487.png,3.82
a2010-kme_487_N3.png,a2010-kme_487.png,2.41
a2010-kme_487_N4.png,a2010-kme_487.png,1.32
a2010-kme_487_P0.png,a2010-kme_487.png,5.55
a2010-kme_487_P1.png,a2010-kme_487.png,5.75
a2010-kme_487_P2.png,a2010-kme_487.png,5.28
a2010-kme_487_P3.png,a2010-kme_487.png,4.16
a2010-kme_487_P4.png,a2010-kme_487.png,2.47
a2011-050715_214230__I2E4009_N1.png,a2011-050715_214230__I2E4009.png,3.21
a2011-050715_214230__I2E4009_N2.png,a2011-050715_214230__I2E4009.png,2.17
a2011-050715_214230__I2E4009_N3.png,a2011-050715_214230__I2E4009.png,1.56
a2011-050715_214230__I2E4009_N4.png,a2011-050715_214230__I2E4009.png,1.48
a2011-050715_214230__I2E4009_P0.png,a2011-050715_214230__I2E4009.png,4.55
a2011-050715_214230__I2E4009_P1.png,a2011-050715_214230__I2E4009.png,5.25
a2011-050715_214230__I2E4009_P2.png,a2011-050715_214230__I2E4009.png,5.21
a2011-050715_214230__I2E4009_P3.png,a2011-050715_214230__I2E4009.png,4.29
a2011-050715_214230__I2E4009_P4.png,a2011-050715_214230__I2E4009.png,2.33
a2012-kme_240_N1.png,a2012-kme_240.png,5.41
a2012-kme_240_N2.png,a2012-kme_240.png,4.49
a2012-kme_240_N3.png,a2012-kme_240.png,3.16
a2012-kme_240_N4.png,a2012-kme_240.png,2.11
a2012-kme_240_P0.png,a2012-kme_240.png,6.38
a2012-kme_240_P1.png,a2012-kme_240.png,7.08
a2012-kme_240_P2.png,a2012-kme_240.png,7.24
a2012-kme_240_P3.png,a2012-kme_240.png,6.58
a2012-kme_240_P4.png,a2012-kme_240.png,4.72
a2013-MB_060909_009_N1.png,a2013-MB_060909_009.png,6.32
a2013-MB_060909_009_N2.png,a2013-MB_060909_009.png,5.81
a2013-MB_060909_009_N3.png,a2013-MB_060909_009.png,4.78
a2013-MB_060909_009_N4.png,a2013-MB_060909_009.png,3.31
a2013-MB_060909_009_P0.png,a2013-MB_060909_009.png,6.27
a2013-MB_060909_009_P1.png,a2013-MB_060909_009.png,5.31
a2013-MB_060909_009_P2.png,a2013-MB_060909_009.png,3.7
a2013-MB_060909_009_P3.png,a2013-MB_060909_009.png,1.6
a2013-MB_060909_009_P4.png,a2013-MB_060909_009.png,1.03
a2014-_DSC5436_N1.png,a2014-_DSC5436.png,6.62
a2014-_DSC5436_N2.png,a2014-_DSC5436.png,6.13
a2014-_DSC5436_N3.png,a2014-_DSC5436.png,5.43
a2014-_DSC5436_N4.png,a2014-_DSC5436.png,4.12
a2014-_DSC5436_P0.png,a2014-_DSC5436.png,6.52
a2014-_DSC5436_P1.png,a2014-_DSC5436.png,5.47
a2014-_DSC5436_P2.png,a2014-_DSC5436.png,3.5
a2014-_DSC5436_P3.png,a2014-_DSC5436.png,2.05
a2014-_DSC5436_P4.png,a2014-_DSC5436.png,1.92
a2015-jn_20080803_0453_N1.png,a2015-jn_20080803_0453.png,2.15
a2015-jn_20080803_0453_N2.png,a2015-jn_20080803_0453.png,1.43
a2015-jn_20080803_0453_N3.png,a2015-jn_20080803_0453.png,1.07
a2015-jn_20080803_0453_N4.png,a2015-jn_20080803_0453.png,0.9
a2015-jn_20080803_0453_P0.png,a2015-jn_20080803_0453.png,3.26
a2015-jn_20080803_0453_P1.png,a2015-jn_20080803_0453.png,4.44
a2015-jn_20080803_0453_P2.png,a2015-jn_20080803_0453.png,5.25
a2015-jn_20080803_0453_P3.png,a2015-jn_20080803_0453.png,5.49
a2015-jn_20080803_0453_P4.png,a2015-jn_20080803_0453.png,5.54
a2016-_DSC9836_N1.png,a2016-_DSC9836.png,5.77
a2016-_DSC9836_N2.png,a2016-_DSC9836.png,4.66
a2016-_DSC9836_N3.png,a2016-_DSC9836.png,3.04
a2016-_DSC9836_N4.png,a2016-_DSC9836.png,1.69
a2016-_DSC9836_P0.png,a2016-_DSC9836.png,6.35
a2016-_DSC9836_P1.png,a2016-_DSC9836.png,6.21
a2016-_DSC9836_P2.png,a2016-_DSC9836.png,5.07
a2016-_DSC9836_P3.png,a2016-_DSC9836.png,2.94
a2016-_DSC9836_P4.png,a2016-_DSC9836.png,1.71
a2017-dgw_045_N1.png,a2017-dgw_045.png,5.93
a2017-dgw_045_N2.png,a2017-dgw_045.png,5.65
a2017-dgw_045_N3.png,a2017-dgw_045.png,4.96
a2017-dgw_045_N4.png,a2017-dgw_045.png,4.01
a2017-dgw_045_P0.png,a2017-dgw_045.png,5.95
a2017-dgw_045_P1.png,a2017-dgw_045.png,5.56
a2017-dgw_045_P2.png,a2017-dgw_045.png,4.85
a2017-dgw_045_P3.png,a2017-dgw_045.png,3.58
a2017-dgw_045_P4.png,a2017-dgw_045.png,2.49
a2018-jmac_DSC3983_N1.png,a2018-jmac_DSC3983.png,5.21
a2018-jmac_DSC3983_N2.png,a2018-jmac_DSC3983.png,3.84
a2018-jmac_DSC3983_N3.png,a2018-jmac_DSC3983.png,2.67
a2018-jmac_DSC3983_N4.png,a2018-jmac_DSC3983.png,1.77
a2018-jmac_DSC3983_P0.png,a2018-jmac_DSC3983.png,6.17
a2018-jmac_DSC3983_P1.png,a2018-jmac_DSC3983.png,6.49
a2018-jmac_DSC3983_P2.png,a2018-jmac_DSC3983.png,6.04
a2018-jmac_DSC3983_P3.png,a2018-jmac_DSC3983.png,4.69
a2018-jmac_DSC3983_P4.png,a2018-jmac_DSC3983.png,2.36
a2019-NKIM_MG_6721_N1.png,a2019-NKIM_MG_6721.png,4.45
a2019-NKIM_MG_6721_N2.png,a2019-NKIM_MG_6721.png,3.18
a2019-NKIM_MG_6721_N3.png,a2019-NKIM_MG_6721.png,2.38
a2019-NKIM_MG_6721_N4.png,a2019-NKIM_MG_6721.png,1.55
a2019-NKIM_MG_6721_P0.png,a2019-NKIM_MG_6721.png,5.36
a2019-NKIM_MG_6721_P1.png,a2019-NKIM_MG_6721.png,5.87
a2019-NKIM_MG_6721_P2.png,a2019-NKIM_MG_6721.png,5.68
a2019-NKIM_MG_6721_P3.png,a2019-NKIM_MG_6721.png,5.07
a2019-NKIM_MG_6721_P4.png,a2019-NKIM_MG_6721.png,3.58
a2020-JI2E0466_N1.png,a2020-JI2E0466.png,6.3
a2020-JI2E0466_N2.png,a2020-JI2E0466.png,5.06
a2020-JI2E0466_N3.png,a2020-JI2E0466.png,3.18
a2020-JI2E0466_N4.png,a2020-JI2E0466.png,1.96
a2020-JI2E0466_P0.png,a2020-JI2E0466.png,7.23
a2020-JI2E0466_P1.png,a2020-JI2E0466.png,7.34
a2020-JI2E0466_P2.png,a2020-JI2E0466.png,5.42
a2020-JI2E0466_P3.png,a2020-JI2E0466.png,3.25
a2020-JI2E0466_P4.png,a2020-JI2E0466.png,2.72
a2021-kme_328_N1.png,a2021-kme_328.png,5.42
a2021-kme_328_N2.png,a2021-kme_328.png,4.1
a2021-kme_328_N3.png,a2021-kme_328.png,2.3
a2021-kme_328_N4.png,a2021-kme_328.png,1.43
a2021-kme_328_P0.png,a2021-kme_328.png,6.16
a2021-kme_328_P1.png,a2021-kme_328.png,6.41
a2021-kme_328_P2.png,a2021-kme_328.png,5.7
a2021-kme_328_P3.png,a2021-kme_328.png,3.75
a2021-kme_328_P4.png,a2021-kme_328.png,1.78
a2022-IMG_0068_N1.png,a2022-IMG_0068.png,6.2
a2022-IMG_0068_N2.png,a2022-IMG_0068.png,5.25
a2022-IMG_0068_N3.png,a2022-IMG_0068.png,3.82
a2022-IMG_0068_N4.png,a2022-IMG_0068.png,2.64
a2022-IMG_0068_P0.png,a2022-IMG_0068.png,6.61
a2022-IMG_0068_P1.png,a2022-IMG_0068.png,6.45
a2022-IMG_0068_P2.png,a2022-IMG_0068.png,5.91
a2022-IMG_0068_P3.png,a2022-IMG_0068.png,5.05
a2022-IMG_0068_P4.png,a2022-IMG_0068.png,4.13
a2023-DSC_0070-2_N1.png,a2023-DSC_0070-2.png,3.08
a2023-DSC_0070-2_N2.png,a2023-DSC_0070-2.png,1.38
a2023-DSC_0070-2_N3.png,a2023-DSC_0070-2.png,0.72
a2023-DSC_0070-2_N4.png,a2023-DSC_0070-2.png,0.64
a2023-DSC_0070-2_P0.png,a2023-DSC_0070-2.png,5.11
a2023-DSC_0070-2_P1.png,a2023-DSC_0070-2.png,6.46
a2023-DSC_0070-2_P2.png,a2023-DSC_0070-2.png,6.54
a2023-DSC_0070-2_P3.png,a2023-DSC_0070-2.png,5.85
a2023-DSC_0070-2_P4.png,a2023-DSC_0070-2.png,3.03
a2024-152hunwed_N1.png,a2024-152hunwed.png,5.59
a2024-152hunwed_N2.png,a2024-152hunwed.png,4.4
a2024-152hunwed_N3.png,a2024-152hunwed.png,3.17
a2024-152hunwed_N4.png,a2024-152hunwed.png,1.95
a2024-152hunwed_P0.png,a2024-152hunwed.png,6.28
a2024-152hunwed_P1.png,a2024-152hunwed.png,6.12
a2024-152hunwed_P2.png,a2024-152hunwed.png,4.68
a2024-152hunwed_P3.png,a2024-152hunwed.png,1.97
a2024-152hunwed_P4.png,a2024-152hunwed.png,1.49
a2025-IMG_3609_N1.png,a2025-IMG_3609.png,5.46
a2025-IMG_3609_N2.png,a2025-IMG_3609.png,5.34
a2025-IMG_3609_N3.png,a2025-IMG_3609.png,4.75
a2025-IMG_3609_N4.png,a2025-IMG_3609.png,3.52
a2025-IMG_3609_P0.png,a2025-IMG_3609.png,4.8
a2025-IMG_3609_P1.png,a2025-IMG_3609.png,3.87
a2025-IMG_3609_P2.png,a2025-IMG_3609.png,3.32
a2025-IMG_3609_P3.png,a2025-IMG_3609.png,2.99
a2025-IMG_3609_P4.png,a2025-IMG_3609.png,2.64
a2026-dvf_008_N1.png,a2026-dvf_008.png,2.91
a2026-dvf_008_N2.png,a2026-dvf_008.png,1.75
a2026-dvf_008_N3.png,a2026-dvf_008.png,1.22
a2026-dvf_008_N4.png,a2026-dvf_008.png,0.93
a2026-dvf_008_P0.png,a2026-dvf_008.png,4.44
a2026-dvf_008_P1.png,a2026-dvf_008.png,6.24
a2026-dvf_008_P2.png,a2026-dvf_008.png,7.47
a2026-dvf_008_P3.png,a2026-dvf_008.png,7.68
a2026-dvf_008_P4.png,a2026-dvf_008.png,6.75
a2027-kme_538_N1.png,a2027-kme_538.png,5.16
a2027-kme_538_N2.png,a2027-kme_538.png,4.26
a2027-kme_538_N3.png,a2027-kme_538.png,3.22
a2027-kme_538_N4.png,a2027-kme_538.png,2.56
a2027-kme_538_P0.png,a2027-kme_538.png,5.86
a2027-kme_538_P1.png,a2027-kme_538.png,6.07
a2027-kme_538_P2.png,a2027-kme_538.png,5.83
a2027-kme_538_P3.png,a2027-kme_538.png,4.78
a2027-kme_538_P4.png,a2027-kme_538.png,3.04
a2028-KE_-2432_N1.png,a2028-KE_-2432.png,4.32
a2028-KE_-2432_N2.png,a2028-KE_-2432.png,3.13
a2028-KE_-2432_N3.png,a2028-KE_-2432.png,2.09
a2028-KE_-2432_N4.png,a2028-KE_-2432.png,1.33
a2028-KE_-2432_P0.png,a2028-KE_-2432.png,5.24
